,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,municipio_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,movers_within_puerto_rico_estimate,origin_col_11_moe,movers_within_same_municipio_estimate,origin_col_13_moe,movers_from_different_municipio_estimate,origin_col_15_moe,movers_from_u_s_estimate,origin_col_17_moe,movers_from_elsewhere1_estimate,origin_col_19_moe,dest_state_name,dest_county_name,municipio_county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,movers_within_puerto_rico_or_united_states2_estimate,dest_col_27_moe,movers_within_same_municipio_county_estimate,dest_col_29_moe,movers_to_different_municipio_or_county__same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file,year_start,year_end,county_of_current_residence_estimate,origin_movers_us_estimate,origin_movers_same_county_estimate,origin_movers_diff_county_same_state_estimate,origin_movers_diff_state_estimate,origin_movers_abroad_estimate,county_of_residence_1_year_ago_estimate,dest_movers_us_estimate,dest_movers_same_county_estimate,dest_movers_diff_county_same_state_estimate
8445,113.0,72,71.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Isabela Municipio,,496.0,39596.0,456.0,,369.0,,320.0,,267.0,897.0,299.0,,,13.0,11.0,Ponce Municipio,Isabela Municipio,72_113,72_071,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,41613.0,1120.0,587.0,533.0
8446,113.0,72,73.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Jayuya Municipio,,372.0,13274.0,560.0,,543.0,,562.0,,226.0,514.0,285.0,,,161.0,171.0,Ponce Municipio,Jayuya Municipio,72_113,72_073,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,14933.0,1145.0,825.0,320.0
8447,113.0,72,75.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Juana Díaz Municipio,,685.0,41879.0,603.0,,573.0,,433.0,,300.0,977.0,309.0,,,304.0,224.0,Ponce Municipio,Juana Díaz Municipio,72_113,72_075,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,45138.0,2282.0,1344.0,938.0
8448,113.0,72,77.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Juncos Municipio,,608.0,36371.0,545.0,,492.0,,408.0,,308.0,1058.0,402.0,,,28.0,37.0,Ponce Municipio,Juncos Municipio,72_113,72_077,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,39269.0,1840.0,964.0,876.0
8449,113.0,72,81.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Lares Municipio,,599.0,23805.0,353.0,,365.0,,323.0,,222.0,968.0,467.0,,,27.0,32.0,Ponce Municipio,Lares Municipio,72_113,72_081,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,25926.0,1153.0,725.0,428.0
8450,113.0,72,85.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Las Piedras Municipio,,697.0,35299.0,726.0,,777.0,,640.0,,319.0,915.0,493.0,,,57.0,82.0,Ponce Municipio,Las Piedras Municipio,72_113,72_085,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,38153.0,1939.0,989.0,950.0
8451,113.0,72,91.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Manatí Municipio,,688.0,35178.0,648.0,,475.0,,341.0,,267.0,686.0,282.0,,,12.0,15.0,Ponce Municipio,Manatí Municipio,72_113,72_091,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,37710.0,1846.0,1134.0,712.0
8452,113.0,72,97.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Mayagüez Municipio,,987.0,64991.0,1105.0,,996.0,,783.0,,482.0,1879.0,455.0,,,73.0,43.0,Ponce Municipio,Mayagüez Municipio,72_113,72_097,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,72289.0,5419.0,4209.0,1210.0
8453,113.0,72,99.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Moca Municipio,,636.0,33239.0,636.0,,499.0,,406.0,,344.0,521.0,225.0,,,58.0,78.0,Ponce Municipio,Moca Municipio,72_113,72_099,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,35749.0,1989.0,1060.0,929.0
8454,113.0,72,101.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Morovis Municipio,,509.0,28330.0,658.0,,631.0,,514.0,,285.0,448.0,187.0,,,21.0,34.0,Ponce Municipio,Morovis Municipio,72_113,72_101,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,30645.0,1867.0,1302.0,565.0
8455,113.0,72,103.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Naguabo Municipio,,889.0,24127.0,833.0,,430.0,,362.0,,237.0,712.0,279.0,,,5.0,11.0,Ponce Municipio,Naguabo Municipio,72_113,72_103,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,25658.0,819.0,544.0,275.0
8456,113.0,72,107.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Orocovis Municipio,,674.0,18790.0,466.0,,428.0,,372.0,,206.0,973.0,534.0,,,82.0,57.0,Ponce Municipio,Orocovis Municipio,72_113,72_107,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,21099.0,1336.0,752.0,584.0
8457,113.0,72,109.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Patillas Municipio,,367.0,15943.0,309.0,,266.0,,157.0,,204.0,369.0,187.0,,,2.0,4.0,Ponce Municipio,Patillas Municipio,72_113,72_109,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,16945.0,633.0,242.0,391.0
8458,113.0,72,111.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Peñuelas Municipio,,404.0,18991.0,279.0,,272.0,,220.0,,156.0,540.0,332.0,,,58.0,32.0,Ponce Municipio,Peñuelas Municipio,72_113,72_111,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,20291.0,760.0,542.0,218.0
8459,113.0,72,117.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Rincón Municipio,,356.0,13250.0,266.0,,186.0,,141.0,,117.0,493.0,259.0,,,10.0,13.0,Ponce Municipio,Rincón Municipio,72_113,72_117,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,14171.0,428.0,232.0,196.0
8460,113.0,72,119.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Río Grande Municipio,,992.0,45000.0,749.0,,745.0,,517.0,,524.0,893.0,408.0,,,34.0,38.0,Ponce Municipio,Río Grande Municipio,72_113,72_119,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,48911.0,3018.0,1368.0,1650.0
8461,113.0,72,121.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Sabana Grande Municipio,,398.0,20722.0,522.0,,590.0,,515.0,,296.0,383.0,206.0,,,14.0,23.0,Ponce Municipio,Sabana Grande Municipio,72_113,72_121,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,22701.0,1596.0,1051.0,545.0
8462,113.0,72,123.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Salinas Municipio,,564.0,25433.0,541.0,,298.0,,289.0,,86.0,867.0,357.0,,,1.0,3.0,Ponce Municipio,Salinas Municipio,72_113,72_123,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,27234.0,934.0,800.0,134.0
8463,113.0,72,125.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,San Germán Municipio,,488.0,27583.0,618.0,,554.0,,491.0,,208.0,471.0,300.0,,,22.0,24.0,Ponce Municipio,San Germán Municipio,72_113,72_125,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,30353.0,2299.0,1715.0,584.0
8464,113.0,72,127.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,San Juan Municipio,,2331.0,294032.0,1798.0,,1771.0,,1324.0,,1170.0,15061.0,1512.0,,,105.0,62.0,Ponce Municipio,San Juan Municipio,72_113,72_127,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,334389.0,25296.0,17889.0,7407.0
8465,113.0,72,129.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,San Lorenzo Municipio,,440.0,35213.0,461.0,,572.0,,373.0,,339.0,507.0,236.0,,,33.0,52.0,Ponce Municipio,San Lorenzo Municipio,72_113,72_129,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,37204.0,1484.0,770.0,714.0
8466,113.0,72,131.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,San Sebastián Municipio,,573.0,35172.0,343.0,,395.0,,298.0,,242.0,968.0,553.0,,,7.0,12.0,Ponce Municipio,San Sebastián Municipio,72_113,72_131,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,37455.0,1315.0,699.0,616.0
8467,113.0,72,133.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Santa Isabel Municipio,,478.0,20262.0,396.0,,483.0,,324.0,,345.0,602.0,287.0,,,65.0,56.0,Ponce Municipio,Santa Isabel Municipio,72_113,72_133,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,22221.0,1357.0,652.0,705.0
8468,113.0,72,135.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Toa Alta Municipio,,975.0,69188.0,640.0,,795.0,,321.0,,649.0,1520.0,529.0,,,6.0,11.0,Ponce Municipio,Toa Alta Municipio,72_113,72_135,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,73830.0,3122.0,1134.0,1988.0
8469,113.0,72,137.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Toa Baja Municipio,,1175.0,71616.0,748.0,,966.0,,579.0,,732.0,2027.0,674.0,,,48.0,44.0,Ponce Municipio,Toa Baja Municipio,72_113,72_137,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,78328.0,4685.0,1784.0,2901.0
8470,113.0,72,139.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Trujillo Alto Municipio,,1024.0,60507.0,915.0,,846.0,,734.0,,457.0,1811.0,738.0,,,44.0,50.0,Ponce Municipio,Trujillo Alto Municipio,72_113,72_139,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,66732.0,4414.0,2399.0,2015.0
8471,113.0,72,141.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Utuado Municipio,,449.0,26717.0,335.0,,317.0,,292.0,,133.0,786.0,387.0,,,38.0,28.0,Ponce Municipio,Utuado Municipio,72_113,72_141,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,28775.0,1272.0,995.0,277.0
8472,113.0,72,145.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Vega Baja Municipio,,911.0,48223.0,607.0,,659.0,,379.0,,566.0,1180.0,576.0,,,38.0,79.0,Ponce Municipio,Vega Baja Municipio,72_113,72_145,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,52206.0,2803.0,1185.0,1618.0
8473,113.0,72,147.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Vieques Municipio,,452.0,8232.0,290.0,,321.0,,,,321.0,185.0,134.0,,,3.0,6.0,Ponce Municipio,Vieques Municipio,72_113,72_147,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,8758.0,341.0,,341.0
8474,113.0,72,149.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Villalba Municipio,,881.0,19889.0,462.0,,424.0,,263.0,,285.0,949.0,697.0,,,130.0,148.0,Ponce Municipio,Villalba Municipio,72_113,72_149,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,22285.0,1447.0,893.0,554.0
8475,113.0,72,151.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Yabucoa Municipio,,901.0,30565.0,721.0,,828.0,,665.0,,479.0,1134.0,625.0,,,23.0,29.0,Ponce Municipio,Yabucoa Municipio,72_113,72_151,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,33762.0,2063.0,1287.0,776.0
8476,113.0,72,153.0,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Puerto Rico,Yauco Municipio,,496.0,33056.0,447.0,,511.0,,359.0,,341.0,712.0,296.0,,,119.0,131.0,Ponce Municipio,Yauco Municipio,72_113,72_153,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,35248.0,1480.0,902.0,578.0
8477,113.0,CAR,,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Caribbean,-,,,,,,,,,,,,,,,36.0,55.0,Ponce Municipio,,72_113,Caribbean,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,,,,
8478,113.0,EUR,,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,Europe,-,,,,,,,,,,,,,,,16.0,18.0,Ponce Municipio,,72_113,Europe,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,,,,
8479,113.0,SAM,,Puerto Rico,Ponce Municipio,,286.0,122950.0,1003.0,,955.0,,862.0,,483.0,,324.0,,116.0,South America,-,,,,,,,,,,,,,,,92.0,94.0,Ponce Municipio,,72_113,South America,inflow_16_20_Puerto Rico.csv,2016,2020,134376.0,10400.0,7487.0,2913.0,882.0,144.0,,,,
8480,115.0,04,13.0,Puerto Rico,Quebradillas Municipio,,123.0,22600.0,313.0,,286.0,,277.0,,87.0,,54.0,,,Arizona,Maricopa County,,7863.0,3637569.0,12791.0,,11666.0,,10297.0,,2845.0,100498.0,4438.0,71.0,58.0,27.0,41.0,Quebradillas Municipio,Maricopa,72_115,04_013,inflow_16_20_Puerto Rico.csv,2016,2020,23103.0,455.0,399.0,56.0,48.0,,4294816.0,657176.0,508750.0,47928.0
8481,115.0,48,113.0,Puerto Rico,Quebradillas Municipio,,123.0,22600.0,313.0,,286.0,,277.0,,87.0,,54.0,,,Texas,Dallas County,,7038.0,2195820.0,8925.0,,9260.0,,7818.0,,4112.0,42289.0,2820.0,122.0,85.0,21.0,38.0,Quebradillas Municipio,Dallas,72_115,48_113,inflow_16_20_Puerto Rico.csv,2016,2020,23103.0,455.0,399.0,56.0,48.0,,2593311.0,397369.0,250569.0,104511.0
8482,115.0,72,27.0,Puerto Rico,Quebradillas Municipio,,123.0,22600.0,313.0,,286.0,,277.0,,87.0,,54.0,,,Puerto Rico,Camuy Municipio,,501.0,30218.0,328.0,,307.0,,208.0,,216.0,756.0,383.0,,,54.0,86.0,Quebradillas Municipio,Camuy Municipio,72_115,72_027,inflow_16_20_Puerto Rico.csv,2016,2020,23103.0,455.0,399.0,56.0,48.0,,31778.0,804.0,362.0,442.0
8483,115.0,72,31.0,Puerto Rico,Quebradillas Municipio,,123.0,22600.0,313.0,,286.0,,277.0,,87.0,,54.0,,,Puerto Rico,Carolina Municipio,,1321.0,135512.0,1622.0,,1537.0,,1205.0,,748.0,3009.0,648.0,,,1.0,4.0,Quebradillas Municipio,Carolina Municipio,72_115,72_031,inflow_16_20_Puerto Rico.csv,2016,2020,23103.0,455.0,399.0,56.0,48.0,,149632.0,11111.0,7187.0,3924.0
8484,115.0,72,131.0,Puerto Rico,Quebradillas Municipio,,123.0,22600.0,313.0,,286.0,,277.0,,87.0,,54.0,,,Puerto Rico,San Sebastián Municipio,,573.0,35172.0,343.0,,395.0,,298.0,,242.0,968.0,553.0,,,1.0,2.0,Quebradillas Municipio,San Sebastián Municipio,72_115,72_131,inflow_16_20_Puerto Rico.csv,2016,2020,23103.0,455.0,399.0,56.0,48.0,,37455.0,1315.0,699.0,616.0
8485,117.0,04,19.0,Puerto Rico,Rincón Municipio,,40.0,13250.0,266.0,,146.0,,141.0,,47.0,,229.0,,,Arizona,Pima County,,3405.0,830937.0,5139.0,,5085.0,,4393.0,,1432.0,28951.0,2208.0,77.0,101.0,62.0,98.0,Rincón Municipio,Pima,72_117,04_019,inflow_16_20_Puerto Rico.csv,2016,2020,13814.0,287.0,232.0,55.0,277.0,,1004433.0,173419.0,128481.0,15987.0
8486,117.0,06,37.0,Puerto Rico,Rincón Municipio,,40.0,13250.0,266.0,,146.0,,141.0,,47.0,,229.0,,,California,Los Angeles County,,8259.0,8950027.0,12213.0,,12780.0,,10582.0,,5598.0,143884.0,4931.0,454.0,239.0,45.0,72.0,Rincón Municipio,Los Angeles,72_117,06_037,inflow_16_20_Puerto Rico.csv,2016,2020,13814.0,287.0,232.0,55.0,277.0,,9992508.0,1042027.0,717388.0,180755.0
8487,117.0,08,31.0,Puerto Rico,Rincón Municipio,,40.0,13250.0,266.0,,146.0,,141.0,,47.0,,229.0,,,Colorado,Denver County,,5906.0,567350.0,4796.0,,4380.0,,2971.0,,2885.0,26289.0,2131.0,10.0,17.0,10.0,17.0,Rincón Municipio,Denver,72_117,08_031,inflow_16_20_Puerto Rico.csv,2016,2020,13814.0,287.0,232.0,55.0,277.0,,707069.0,139709.0,58132.0,55288.0
8488,117.0,36,61.0,Puerto Rico,Rincón Municipio,,40.0,13250.0,266.0,,146.0,,141.0,,47.0,,229.0,,,New York,New York County,,6081.0,1362685.0,5514.0,,6831.0,,4558.0,,2441.0,71483.0,3547.0,866.0,337.0,91.0,142.0,Rincón Municipio,New York,72_117,36_061,inflow_16_20_Puerto Rico.csv,2016,2020,13814.0,287.0,232.0,55.0,277.0,,1619092.0,255541.0,123376.0,60682.0
8489,117.0,36,103.0,Puerto Rico,Rincón Municipio,,40.0,13250.0,266.0,,146.0,,141.0,,47.0,,229.0,,,New York,Suffolk County,,3704.0,1362987.0,4706.0,,4025.0,,3236.0,,1357.0,28875.0,1887.0,21.0,33.0,21.0,33.0,Rincón Municipio,Suffolk,72_117,36_103,inflow_16_20_Puerto Rico.csv,2016,2020,13814.0,287.0,232.0,55.0,277.0,,1472785.0,109777.0,63149.0,17753.0
8490,117.0,48,201.0,Puerto Rico,Rincón Municipio,,40.0,13250.0,266.0,,146.0,,141.0,,47.0,,229.0,,,Texas,Harris County,,10090.0,3902169.0,12254.0,,11268.0,,10048.0,,5404.0,62041.0,2957.0,227.0,154.0,48.0,70.0,Rincón Municipio,Harris,72_117,48_201,inflow_16_20_Puerto Rico.csv,2016,2020,13814.0,287.0,232.0,55.0,277.0,,4588530.0,686134.0,504712.0,119381.0
8491,117.0,72,21.0,Puerto Rico,Rincón Municipio,,40.0,13250.0,266.0,,146.0,,141.0,,47.0,,229.0,,,Puerto Rico,Bayamón Municipio,,1436.0,157874.0,1301.0,,1230.0,,967.0,,671.0,5031.0,1069.0,,,9.0,14.0,Rincón Municipio,Bayamón Municipio,72_117,72_021,inflow_16_20_Puerto Rico.csv,2016,2020,13814.0,287.0,232.0,55.0,277.0,,174330.0,11425.0,7094.0,4331.0
8492,117.0,72,63.0,Puerto Rico,Rincón Municipio,,40.0,13250.0,266.0,,146.0,,141.0,,47.0,,229.0,,,Puerto Rico,Gurabo Municipio,,1139.0,42420.0,1101.0,,833.0,,645.0,,543.0,1010.0,355.0,,,1.0,2.0,Rincón Municipio,Gurabo Municipio,72_117,72_063,inflow_16_20_Puerto Rico.csv,2016,2020,13814.0,287.0,232.0,55.0,277.0,,46787.0,3357.0,1998.0,1359.0
8493,117.0,72,97.0,Puerto Rico,Rincón Municipio,,40.0,13250.0,266.0,,146.0,,141.0,,47.0,,229.0,,,Puerto Rico,Mayagüez Municipio,,987.0,64991.0,1105.0,,996.0,,783.0,,482.0,1879.0,455.0,,,22.0,26.0,Rincón Municipio,Mayagüez Municipio,72_117,72_097,inflow_16_20_Puerto Rico.csv,2016,2020,13814.0,287.0,232.0,55.0,277.0,,72289.0,5419.0,4209.0,1210.0
8494,117.0,72,113.0,Puerto Rico,Rincón Municipio,,40.0,13250.0,266.0,,146.0,,141.0,,47.0,,229.0,,,Puerto Rico,Ponce Municipio,,1134.0,122950.0,1003.0,,1079.0,,862.0,,586.0,3778.0,825.0,,,23.0,38.0,Rincón Municipio,Ponce Municipio,72_117,72_113,inflow_16_20_Puerto Rico.csv,2016,2020,13814.0,287.0,232.0,55.0,277.0,,137164.0,10436.0,7487.0,2949.0
8495,119.0,12,83.0,Puerto Rico,Río Grande Municipio,,129.0,45000.0,749.0,,701.0,,517.0,,497.0,,253.0,,25.0,Florida,Marion County,,2315.0,310729.0,2800.0,,2579.0,,2010.0,,854.0,5875.0,1045.0,18.0,29.0,18.0,29.0,Río Grande Municipio,Marion,72_119,12_083,inflow_16_20_Puerto Rico.csv,2016,2020,48461.0,2942.0,1368.0,1574.0,504.0,15.0,347711.0,36964.0,21018.0,10071.0
8496,119.0,12,86.0,Puerto Rico,Río Grande Municipio,,129.0,45000.0,749.0,,701.0,,517.0,,497.0,,253.0,,25.0,Florida,Miami-Dade County,,5639.0,2359939.0,7633.0,,8285.0,,6855.0,,3593.0,43547.0,2788.0,616.0,235.0,49.0,78.0,Río Grande Municipio,Miami-Dade,72_119,12_086,inflow_16_20_Puerto Rico.csv,2016,2020,48461.0,2942.0,1368.0,1574.0,504.0,15.0,2681124.0,320569.0,218927.0,58095.0
8497,119.0,12,95.0,Puerto Rico,Río Grande Municipio,,129.0,45000.0,749.0,,701.0,,517.0,,497.0,,253.0,,25.0,Florida,Orange County,,6041.0,1117780.0,7765.0,,7462.0,,5624.0,,3418.0,31483.0,2206.0,1666.0,493.0,100.0,120.0,Río Grande Municipio,Orange,72_119,12_095,inflow_16_20_Puerto Rico.csv,2016,2020,48461.0,2942.0,1368.0,1574.0,504.0,15.0,1334078.0,214632.0,128065.0,55084.0
8498,119.0,12,127.0,Puerto Rico,Río Grande Municipio,,129.0,45000.0,749.0,,701.0,,517.0,,497.0,,253.0,,25.0,Florida,Volusia County,,3360.0,467509.0,3635.0,,2796.0,,2260.0,,1239.0,11381.0,1255.0,189.0,158.0,48.0,77.0,Río Grande Municipio,Volusia,72_119,12_127,inflow_16_20_Puerto Rico.csv,2016,2020,48461.0,2942.0,1368.0,1574.0,504.0,15.0,526306.0,58608.0,35906.0,11321.0
8499,119.0,13,121.0,Puerto Rico,Río Grande Municipio,,129.0,45000.0,749.0,,701.0,,517.0,,497.0,,253.0,,25.0,Georgia,Fulton County,,6445.0,853688.0,6131.0,,5221.0,,4257.0,,3767.0,37547.0,2395.0,162.0,139.0,70.0,113.0,Río Grande Municipio,Fulton,72_119,13_121,inflow_16_20_Puerto Rico.csv,2016,2020,48461.0,2942.0,1368.0,1574.0,504.0,15.0,1036641.0,182791.0,84814.0,60430.0
8500,119.0,25,5.0,Puerto Rico,Río Grande Municipio,,129.0,45000.0,749.0,,701.0,,517.0,,497.0,,253.0,,25.0,Massachusetts,Bristol County,,2335.0,498765.0,2927.0,,2587.0,,2327.0,,916.0,9547.0,1190.0,86.0,137.0,86.0,137.0,Río Grande Municipio,Bristol,72_119,25_005,inflow_16_20_Puerto Rico.csv,2016,2020,48461.0,2942.0,1368.0,1574.0,504.0,15.0,551553.0,52702.0,34647.0,8508.0
8501,119.0,34,31.0,Puerto Rico,Río Grande Municipio,,129.0,45000.0,749.0,,701.0,,517.0,,497.0,,253.0,,25.0,New Jersey,Passaic County,,2395.0,452764.0,2436.0,,3134.0,,2278.0,,1130.0,9829.0,1398.0,228.0,143.0,45.0,70.0,Río Grande Municipio,Passaic,72_119,34_031,inflow_16_20_Puerto Rico.csv,2016,2020,48461.0,2942.0,1368.0,1574.0,504.0,15.0,499476.0,46484.0,25391.0,11264.0
8502,119.0,36,5.0,Puerto Rico,Río Grande Municipio,,129.0,45000.0,749.0,,701.0,,517.0,,497.0,,253.0,,25.0,New York,Bronx County,,4449.0,1286455.0,3760.0,,4311.0,,3353.0,,2438.0,29823.0,1978.0,299.0,143.0,24.0,39.0,Río Grande Municipio,Bronx,72_119,36_005,inflow_16_20_Puerto Rico.csv,2016,2020,48461.0,2942.0,1368.0,1574.0,504.0,15.0,1418805.0,132051.0,68480.0,33748.0
