origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,municipio_county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,movers_within_puerto_rico_or_united_states1_estimate,origin_col_11_moe,movers_within_same_municipio_county_estimate,origin_col_13_moe,movers_from_different_municipio_or_county__same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,movers_from_elsewhere2_estimate,origin_col_19_moe,dest_state_name,dest_county_name,municipio_of_residence_1_year_ago3_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,movers_within_puerto_rico_estimate,dest_col_27_moe,movers_within_same_municipio_estimate,dest_col_29_moe,movers_to_different_municipio_estimate,dest_col_31_moe,movers_in_county_to_county_flow_estimate,dest_col_33_moe,dest_col_34,dest_col_35,dest_col_36,dest_col_37,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file
12,099,72,000,Florida,Palm Beach County,1254108.0,871.0,1059021.0,5131.0,183796.0,4926.0,120456.0,4708.0,27250.0,2083.0,36090.0,2154.0,11291.0,1217.0,Puerto Rico,-,,,,,,,,,,,506.0,244.0,,,,,Palm Beach,,12_099,Puerto Rico,outflow_05_09_Puerto Rico.csv
12,101,72,000,Florida,Pasco County,448864.0,517.0,372440.0,3369.0,74499.0,3197.0,33225.0,2502.0,25591.0,1860.0,15683.0,1639.0,1925.0,543.0,Puerto Rico,-,,,,,,,,,,,113.0,62.0,,,,,Pasco,,12_101,Puerto Rico,outflow_05_09_Puerto Rico.csv
12,103,72,000,Florida,Pinellas County,905503.0,678.0,762103.0,4594.0,136804.0,4559.0,93558.0,3697.0,16975.0,1279.0,26271.0,2370.0,6596.0,740.0,Puerto Rico,-,,,,,,,,,,,335.0,197.0,,,,,Pinellas,,12_103,Puerto Rico,outflow_05_09_Puerto Rico.csv
12,105,72,000,Florida,Polk County,558329.0,648.0,448799.0,3842.0,105432.0,3843.0,67077.0,3129.0,19513.0,2151.0,18842.0,1971.0,4098.0,776.0,Puerto Rico,-,,,,,,,,,,,896.0,406.0,,,,,Polk,,12_105,Puerto Rico,outflow_05_09_Puerto Rico.csv
12,107,72,000,Florida,Putnam County,72337.0,221.0,62870.0,1246.0,9164.0,1276.0,5027.0,1041.0,2606.0,650.0,1531.0,334.0,303.0,171.0,Puerto Rico,-,,,,,,,,,,,3.0,6.0,,,,,Putnam,,12_107,Puerto Rico,outflow_05_09_Puerto Rico.csv
12,109,72,000,Florida,St. Johns County,173415.0,257.0,143123.0,2125.0,29297.0,2105.0,12959.0,1262.0,7797.0,1226.0,8541.0,1008.0,995.0,296.0,Puerto Rico,-,,,,,,,,,,,146.0,173.0,,,,,St. Johns,,12_109,Puerto Rico,outflow_05_09_Puerto Rico.csv
12,111,72,000,Florida,St. Lucie County,252703.0,416.0,211393.0,2546.0,40223.0,2537.0,21701.0,1679.0,11350.0,1606.0,7172.0,1021.0,1087.0,473.0,Puerto Rico,-,,,,,,,,,,,94.0,87.0,,,,,St. Lucie,,12_111,Puerto Rico,outflow_05_09_Puerto Rico.csv
12,117,72,000,Florida,Seminole County,403391.0,462.0,338265.0,2476.0,62559.0,2509.0,29565.0,1980.0,21768.0,1840.0,11226.0,1261.0,2567.0,563.0,Puerto Rico,-,,,,,,,,,,,569.0,313.0,,,,,Seminole,,12_117,Puerto Rico,outflow_05_09_Puerto Rico.csv
12,119,72,000,Florida,Sumter County,71200.0,154.0,58050.0,1524.0,12429.0,1543.0,5018.0,1114.0,3832.0,795.0,3579.0,645.0,721.0,279.0,Puerto Rico,-,,,,,,,,,,,149.0,66.0,,,,,Sumter,,12_119,Puerto Rico,outflow_05_09_Puerto Rico.csv
12,125,72,000,Florida,Union County,14396.0,76.0,11476.0,660.0,2892.0,652.0,718.0,271.0,1925.0,613.0,249.0,130.0,28.0,34.0,Puerto Rico,-,,,,,,,,,,,18.0,30.0,,,,,Union,,12_125,Puerto Rico,outflow_05_09_Puerto Rico.csv
12,127,72,000,Florida,Volusia County,489387.0,590.0,413477.0,4170.0,72796.0,3927.0,40172.0,2212.0,14844.0,1584.0,17780.0,2232.0,3114.0,742.0,Puerto Rico,-,,,,,,,,,,,772.0,512.0,,,,,Volusia,,12_127,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,017,72,000,Georgia,Ben Hill County,17235.0,133.0,14786.0,541.0,2386.0,527.0,1343.0,420.0,682.0,268.0,361.0,186.0,63.0,67.0,Puerto Rico,-,,,,,,,,,,,18.0,32.0,,,,,Ben Hill,,13_017,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,021,72,000,Georgia,Bibb County,152750.0,344.0,120103.0,2109.0,32046.0,2181.0,21229.0,1850.0,7435.0,965.0,3382.0,766.0,601.0,306.0,Puerto Rico,-,,,,,,,,,,,8.0,13.0,,,,,Bibb,,13_021,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,051,72,000,Georgia,Chatham County,244166.0,446.0,205996.0,2207.0,36733.0,2162.0,21293.0,1637.0,6219.0,969.0,9221.0,1076.0,1437.0,405.0,Puerto Rico,-,,,,,,,,,,,19.0,22.0,,,,,Chatham,,13_051,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,063,72,000,Georgia,Clayton County,267472.0,585.0,209475.0,2926.0,56508.0,2966.0,26273.0,1995.0,20077.0,1967.0,10158.0,1315.0,1489.0,332.0,Puerto Rico,-,,,,,,,,,,,44.0,53.0,,,,,Clayton,,13_063,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,067,72,000,Georgia,Cobb County,678491.0,757.0,552182.0,4246.0,120973.0,4083.0,59695.0,3205.0,33654.0,2574.0,27624.0,1910.0,5336.0,961.0,Puerto Rico,-,,,,,,,,,,,197.0,205.0,,,,,Cobb,,13_067,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,073,72,000,Georgia,Columbia County,106559.0,216.0,90986.0,1444.0,14792.0,1455.0,6421.0,999.0,4649.0,742.0,3722.0,772.0,781.0,248.0,Puerto Rico,-,,,,,,,,,,,11.0,18.0,,,,,Columbia,,13_073,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,077,72,000,Georgia,Coweta County,117069.0,205.0,97542.0,1405.0,18833.0,1446.0,10217.0,1296.0,4794.0,861.0,3822.0,748.0,694.0,340.0,Puerto Rico,-,,,,,,,,,,,9.0,16.0,,,,,Coweta,,13_077,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,089,72,000,Georgia,DeKalb County,721857.0,816.0,563434.0,5275.0,151773.0,5045.0,76911.0,3872.0,46718.0,3009.0,28144.0,1890.0,6650.0,1119.0,Puerto Rico,-,,,,,,,,,,,165.0,182.0,,,,,DeKalb,,13_089,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,119,72,000,Georgia,Franklin County,21371.0,100.0,18741.0,442.0,2565.0,415.0,1591.0,391.0,708.0,310.0,266.0,163.0,65.0,72.0,Puerto Rico,-,,,,,,,,,,,44.0,70.0,,,,,Franklin,,13_119,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,121,72,000,Georgia,Fulton County,973030.0,874.0,764369.0,5679.0,200006.0,5744.0,108571.0,3949.0,47489.0,2680.0,43946.0,3051.0,8655.0,938.0,Puerto Rico,-,,,,,,,,,,,248.0,138.0,,,,,Fulton,,13_121,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,127,72,000,Georgia,Glynn County,73486.0,219.0,60123.0,1286.0,12967.0,1281.0,7310.0,1022.0,3054.0,630.0,2603.0,693.0,396.0,167.0,Puerto Rico,-,,,,,,,,,,,28.0,47.0,,,,,Glynn,,13_127,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,135,72,000,Georgia,Gwinnett County,753999.0,899.0,620709.0,4696.0,127678.0,4607.0,68832.0,3363.0,29834.0,2036.0,29012.0,2381.0,5612.0,1049.0,Puerto Rico,-,,,,,,,,,,,218.0,222.0,,,,,Gwinnett,,13_135,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,139,72,000,Georgia,Hall County,174573.0,433.0,147134.0,2253.0,26632.0,2212.0,16536.0,1877.0,7184.0,805.0,2912.0,644.0,807.0,330.0,Puerto Rico,-,,,,,,,,,,,24.0,36.0,,,,,Hall,,13_139,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,151,72,000,Georgia,Henry County,180419.0,311.0,147872.0,2041.0,31915.0,2026.0,12324.0,1514.0,12571.0,1413.0,7020.0,1185.0,632.0,266.0,Puerto Rico,-,,,,,,,,,,,123.0,130.0,,,,,Henry,,13_151,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,153,72,000,Georgia,Houston County,128634.0,314.0,101364.0,1676.0,26651.0,1707.0,16264.0,1774.0,5212.0,910.0,5175.0,822.0,619.0,206.0,Puerto Rico,-,,,,,,,,,,,40.0,42.0,,,,,Houston,,13_153,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,179,72,000,Georgia,Liberty County,59716.0,216.0,40732.0,1384.0,16033.0,1307.0,5982.0,936.0,2691.0,602.0,7360.0,1024.0,2951.0,626.0,Puerto Rico,-,,,,,,,,,,,104.0,70.0,,,,,Liberty,,13_179,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,185,72,000,Georgia,Lowndes County,100549.0,226.0,76403.0,1499.0,23438.0,1516.0,13650.0,1439.0,5379.0,768.0,4409.0,724.0,708.0,284.0,Puerto Rico,-,,,,,,,,,,,19.0,26.0,,,,,Lowndes,,13_185,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,215,72,000,Georgia,Muscogee County,186093.0,324.0,137911.0,2378.0,46528.0,2410.0,21478.0,1413.0,5684.0,859.0,19366.0,2019.0,1654.0,342.0,Puerto Rico,-,,,,,,,,,,,147.0,162.0,,,,,Muscogee,,13_215,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,217,72,000,Georgia,Newton County,92558.0,281.0,76470.0,1835.0,15758.0,1831.0,6482.0,1084.0,6354.0,1167.0,2922.0,821.0,330.0,246.0,Puerto Rico,-,,,,,,,,,,,152.0,222.0,,,,,Newton,,13_217,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,223,72,000,Georgia,Paulding County,123552.0,363.0,104576.0,2425.0,18786.0,2368.0,7837.0,1743.0,7764.0,1473.0,3185.0,1168.0,190.0,85.0,Puerto Rico,-,,,,,,,,,,,18.0,32.0,,,,,Paulding,,13_223,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,245,72,000,Georgia,Richmond County,194389.0,436.0,149588.0,2361.0,42635.0,2206.0,23656.0,1876.0,7558.0,1059.0,11421.0,1319.0,2166.0,582.0,Puerto Rico,-,,,,,,,,,,,70.0,49.0,,,,,Richmond,,13_245,Puerto Rico,outflow_05_09_Puerto Rico.csv
13,295,72,000,Georgia,Walker County,63320.0,198.0,52143.0,1308.0,11151.0,1300.0,5781.0,1057.0,2524.0,515.0,2846.0,744.0,26.0,26.0,Puerto Rico,-,,,,,,,,,,,4.0,8.0,,,,,Walker,,13_295,Puerto Rico,outflow_05_09_Puerto Rico.csv
15,003,72,000,Hawaii,Honolulu County,890197.0,710.0,743297.0,3928.0,131989.0,3828.0,84034.0,2827.0,3102.0,673.0,44853.0,2757.0,14911.0,2114.0,Puerto Rico,-,,,,,,,,,,,134.0,116.0,,,,,Honolulu,,15_003,Puerto Rico,outflow_05_09_Puerto Rico.csv
16,005,72,000,Idaho,Bannock County,78857.0,229.0,60964.0,1144.0,17346.0,1142.0,10923.0,1066.0,2989.0,566.0,3434.0,644.0,547.0,172.0,Puerto Rico,-,,,,,,,,,,,16.0,27.0,,,,,Bannock,,16_005,Puerto Rico,outflow_05_09_Puerto Rico.csv
16,027,72,000,Idaho,Canyon County,173036.0,413.0,136394.0,2014.0,35220.0,1910.0,20623.0,1497.0,7686.0,1133.0,6911.0,1062.0,1422.0,502.0,Puerto Rico,-,,,,,,,,,,,31.0,49.0,,,,,Canyon,,16_027,Puerto Rico,outflow_05_09_Puerto Rico.csv
16,065,72,000,Idaho,Madison County,36315.0,159.0,20281.0,725.0,15017.0,791.0,7780.0,755.0,1770.0,379.0,5467.0,760.0,1017.0,243.0,Puerto Rico,-,,,,,,,,,,,19.0,31.0,,,,,Madison,,16_065,Puerto Rico,outflow_05_09_Puerto Rico.csv
17,017,72,000,Illinois,Cass County,13407.0,72.0,10795.0,842.0,2468.0,848.0,1276.0,557.0,855.0,400.0,337.0,249.0,144.0,133.0,Puerto Rico,-,,,,,,,,,,,122.0,132.0,,,,,Cass,,17_017,Puerto Rico,outflow_05_09_Puerto Rico.csv
17,019,72,000,Illinois,Champaign County,189747.0,313.0,135121.0,2087.0,51717.0,1981.0,31028.0,1936.0,14468.0,1292.0,6221.0,1032.0,2909.0,541.0,Puerto Rico,-,,,,,,,,,,,5.0,7.0,,,,,Champaign,,17_019,Puerto Rico,outflow_05_09_Puerto Rico.csv
17,031,72,000,Illinois,Cook County,5179743.0,1921.0,4424233.0,10635.0,717453.0,10538.0,575364.0,10651.0,51710.0,2512.0,90379.0,3058.0,38057.0,1967.0,Puerto Rico,-,,,,,,,,,,,1047.0,449.0,,,,,Cook,,17_031,Puerto Rico,outflow_05_09_Puerto Rico.csv
17,043,72,000,Illinois,DuPage County,914265.0,579.0,800776.0,3862.0,108919.0,3985.0,57203.0,3225.0,33930.0,2007.0,17786.0,1447.0,4570.0,729.0,Puerto Rico,-,,,,,,,,,,,269.0,385.0,,,,,DuPage,,17_043,Puerto Rico,outflow_05_09_Puerto Rico.csv
17,055,72,000,Illinois,Franklin County,38820.0,86.0,33386.0,704.0,5373.0,705.0,3523.0,567.0,1133.0,278.0,717.0,284.0,61.0,41.0,Puerto Rico,-,,,,,,,,,,,5.0,9.0,,,,,Franklin,,17_055,Puerto Rico,outflow_05_09_Puerto Rico.csv
17,089,72,000,Illinois,Kane County,486075.0,643.0,420354.0,3508.0,62153.0,3421.0,33803.0,2718.0,22788.0,2114.0,5562.0,739.0,3568.0,995.0,Puerto Rico,-,,,,,,,,,,,18.0,28.0,,,,,Kane,,17_089,Puerto Rico,outflow_05_09_Puerto Rico.csv
17,095,72,000,Illinois,Knox County,51578.0,125.0,45546.0,690.0,5850.0,642.0,3245.0,572.0,1913.0,306.0,692.0,259.0,182.0,103.0,Puerto Rico,-,,,,,,,,,,,11.0,19.0,,,,,Knox,,17_095,Puerto Rico,outflow_05_09_Puerto Rico.csv
17,097,72,000,Illinois,Lake County,693366.0,487.0,604147.0,3235.0,84504.0,3122.0,48114.0,2401.0,17192.0,1466.0,19198.0,1592.0,4715.0,705.0,Puerto Rico,-,,,,,,,,,,,80.0,77.0,,,,,Lake,,17_097,Puerto Rico,outflow_05_09_Puerto Rico.csv
17,099,72,000,Illinois,LaSalle County,110980.0,209.0,97829.0,941.0,12987.0,972.0,8669.0,861.0,3143.0,477.0,1175.0,411.0,164.0,94.0,Puerto Rico,-,,,,,,,,,,,8.0,14.0,,,,,LaSalle,,17_099,Puerto Rico,outflow_05_09_Puerto Rico.csv
17,107,72,000,Illinois,Logan County,29592.0,79.0,22775.0,1433.0,6787.0,1428.0,2435.0,750.0,3827.0,1787.0,525.0,226.0,30.0,32.0,Puerto Rico,-,,,,,,,,,,,17.0,28.0,,,,,Logan,,17_107,Puerto Rico,outflow_05_09_Puerto Rico.csv
17,113,72,000,Illinois,McLean County,161594.0,252.0,124843.0,1614.0,35869.0,1568.0,20419.0,1383.0,12636.0,1144.0,2814.0,567.0,882.0,204.0,Puerto Rico,-,,,,,,,,,,,17.0,30.0,,,,,McLean,,17_113,Puerto Rico,outflow_05_09_Puerto Rico.csv
17,135,72,000,Illinois,Montgomery County,29541.0,66.0,26049.0,435.0,3479.0,408.0,1435.0,341.0,1570.0,237.0,474.0,177.0,13.0,10.0,Puerto Rico,-,,,,,,,,,,,4.0,6.0,,,,,Montgomery,,17_135,Puerto Rico,outflow_05_09_Puerto Rico.csv
17,167,72,000,Illinois,Sangamon County,191545.0,284.0,159595.0,1449.0,31390.0,1403.0,21970.0,1382.0,6340.0,832.0,3080.0,549.0,560.0,238.0,Puerto Rico,-,,,,,,,,,,,7.0,11.0,,,,,Sangamon,,17_167,Puerto Rico,outflow_05_09_Puerto Rico.csv
17,197,72,000,Illinois,Will County,655294.0,702.0,578499.0,3536.0,74244.0,3449.0,38073.0,2447.0,28057.0,2424.0,8114.0,1220.0,2551.0,692.0,Puerto Rico,-,,,,,,,,,,,35.0,58.0,,,,,Will,,17_197,Puerto Rico,outflow_05_09_Puerto Rico.csv
17,199,72,000,Illinois,Williamson County,63412.0,163.0,52995.0,1072.0,10342.0,1064.0,5238.0,762.0,3267.0,598.0,1837.0,523.0,75.0,73.0,Puerto Rico,-,,,,,,,,,,,11.0,19.0,,,,,Williamson,,17_199,Puerto Rico,outflow_05_09_Puerto Rico.csv
18,003,72,000,Indiana,Allen County,342912.0,501.0,295131.0,1947.0,46480.0,1848.0,34345.0,1717.0,5675.0,713.0,6460.0,892.0,1301.0,389.0,Puerto Rico,-,,,,,,,,,,,17.0,25.0,,,,,Allen,,18_003,Puerto Rico,outflow_05_09_Puerto Rico.csv
18,023,72,000,Indiana,Clinton County,33485.0,121.0,28537.0,807.0,4846.0,783.0,3205.0,641.0,1161.0,276.0,480.0,356.0,102.0,70.0,Puerto Rico,-,,,,,,,,,,,12.0,21.0,,,,,Clinton,,18_023,Puerto Rico,outflow_05_09_Puerto Rico.csv
18,035,72,000,Indiana,Delaware County,114423.0,192.0,84252.0,1660.0,29549.0,1620.0,19576.0,1292.0,7785.0,965.0,2188.0,442.0,622.0,266.0,Puerto Rico,-,,,,,,,,,,,17.0,30.0,,,,,Delaware,,18_035,Puerto Rico,outflow_05_09_Puerto Rico.csv
18,089,72,000,Indiana,Lake County,483609.0,548.0,418211.0,2755.0,64380.0,2814.0,40643.0,2492.0,5915.0,815.0,17822.0,1671.0,1018.0,320.0,Puerto Rico,-,,,,,,,,,,,18.0,27.0,,,,,Lake,,18_089,Puerto Rico,outflow_05_09_Puerto Rico.csv
18,097,72,000,Indiana,Marion County,863989.0,790.0,684908.0,4421.0,173944.0,4347.0,125949.0,3877.0,29187.0,1666.0,18808.0,1314.0,5137.0,784.0,Puerto Rico,-,,,,,,,,,,,146.0,116.0,,,,,Marion,,18_097,Puerto Rico,outflow_05_09_Puerto Rico.csv
18,101,72,000,Indiana,Martin County,9982.0,58.0,8889.0,319.0,990.0,306.0,614.0,259.0,204.0,149.0,172.0,111.0,103.0,59.0,Puerto Rico,-,,,,,,,,,,,6.0,11.0,,,,,Martin,,18_101,Puerto Rico,outflow_05_09_Puerto Rico.csv
18,105,72,000,Indiana,Monroe County,126608.0,176.0,85202.0,1624.0,39762.0,1604.0,21168.0,1424.0,11026.0,991.0,7568.0,874.0,1644.0,291.0,Puerto Rico,-,,,,,,,,,,,8.0,16.0,,,,,Monroe,,18_105,Puerto Rico,outflow_05_09_Puerto Rico.csv
18,157,72,000,Indiana,Tippecanoe County,160128.0,311.0,111705.0,1809.0,46143.0,1722.0,28701.0,1647.0,10162.0,803.0,7280.0,743.0,2280.0,429.0,Puerto Rico,-,,,,,,,,,,,26.0,43.0,,,,,Tippecanoe,,18_157,Puerto Rico,outflow_05_09_Puerto Rico.csv
19,025,72,000,Iowa,Calhoun County,9843.0,37.0,8224.0,248.0,1599.0,256.0,639.0,193.0,870.0,252.0,90.0,51.0,20.0,26.0,Puerto Rico,-,,,,,,,,,,,20.0,26.0,,,,,Calhoun,,19_025,Puerto Rico,outflow_05_09_Puerto Rico.csv
19,063,72,000,Iowa,Emmet County,10200.0,64.0,8796.0,324.0,1382.0,301.0,730.0,211.0,375.0,166.0,277.0,220.0,22.0,27.0,Puerto Rico,-,,,,,,,,,,,17.0,26.0,,,,,Emmet,,19_063,Puerto Rico,outflow_05_09_Puerto Rico.csv
19,103,72,000,Iowa,Johnson County,124037.0,229.0,88252.0,1568.0,34469.0,1503.0,19619.0,1376.0,8222.0,862.0,6628.0,672.0,1316.0,342.0,Puerto Rico,-,,,,,,,,,,,35.0,58.0,,,,,Johnson,,19_103,Puerto Rico,outflow_05_09_Puerto Rico.csv
19,113,72,000,Iowa,Linn County,202089.0,285.0,165384.0,2032.0,35692.0,2003.0,24757.0,1756.0,5796.0,682.0,5139.0,863.0,1013.0,265.0,Puerto Rico,-,,,,,,,,,,,35.0,55.0,,,,,Linn,,19_113,Puerto Rico,outflow_05_09_Puerto Rico.csv
19,153,72,000,Iowa,Polk County,409669.0,447.0,331983.0,2572.0,75919.0,2560.0,51148.0,2232.0,13057.0,1235.0,11714.0,1064.0,1767.0,444.0,Puerto Rico,-,,,,,,,,,,,19.0,23.0,,,,,Polk,,19_153,Puerto Rico,outflow_05_09_Puerto Rico.csv
19,169,72,000,Iowa,Story County,83700.0,172.0,56418.0,1159.0,26297.0,1211.0,14771.0,1081.0,6998.0,710.0,4528.0,613.0,985.0,260.0,Puerto Rico,-,,,,,,,,,,,56.0,56.0,,,,,Story,,19_169,Puerto Rico,outflow_05_09_Puerto Rico.csv
20,091,72,000,Kansas,Johnson County,517988.0,510.0,431630.0,2673.0,83270.0,2584.0,48115.0,2120.0,11575.0,1140.0,23580.0,1576.0,3088.0,590.0,Puerto Rico,-,,,,,,,,,,,32.0,52.0,,,,,Johnson,,20_091,Puerto Rico,outflow_05_09_Puerto Rico.csv
20,103,72,000,Kansas,Leavenworth County,72541.0,184.0,54964.0,1121.0,16082.0,1156.0,6140.0,825.0,3812.0,690.0,6130.0,668.0,1495.0,424.0,Puerto Rico,-,,,,,,,,,,,25.0,40.0,,,,,Leavenworth,,20_103,Puerto Rico,outflow_05_09_Puerto Rico.csv
20,173,72,000,Kansas,Sedgwick County,467562.0,498.0,375826.0,3269.0,89502.0,3221.0,67486.0,2830.0,10420.0,1120.0,11596.0,1291.0,2234.0,556.0,Puerto Rico,-,,,,,,,,,,,54.0,92.0,,,,,Sedgwick,,20_173,Puerto Rico,outflow_05_09_Puerto Rico.csv
21,019,72,000,Kentucky,Boyd County,48075.0,200.0,40119.0,1023.0,7898.0,1036.0,4130.0,790.0,1627.0,549.0,2141.0,586.0,58.0,38.0,Puerto Rico,-,,,,,,,,,,,20.0,23.0,,,,,Boyd,,21_019,Puerto Rico,outflow_05_09_Puerto Rico.csv
21,047,72,000,Kentucky,Christian County,77934.0,304.0,59373.0,1614.0,16696.0,1628.0,6631.0,968.0,1586.0,423.0,8479.0,1219.0,1865.0,437.0,Puerto Rico,-,,,,,,,,,,,56.0,92.0,,,,,Christian,,21_047,Puerto Rico,outflow_05_09_Puerto Rico.csv
21,067,72,000,Kentucky,Fayette County,283534.0,475.0,210071.0,2702.0,70560.0,2677.0,44926.0,2529.0,14764.0,1427.0,10870.0,1269.0,2903.0,678.0,Puerto Rico,-,,,,,,,,,,,151.0,236.0,,,,,Fayette,,21_067,Puerto Rico,outflow_05_09_Puerto Rico.csv
21,093,72,000,Kentucky,Hardin County,96543.0,286.0,76902.0,1547.0,18117.0,1548.0,8571.0,1077.0,2723.0,991.0,6823.0,1029.0,1524.0,440.0,Puerto Rico,-,,,,,,,,,,,56.0,62.0,,,,,Hardin,,21_093,Puerto Rico,outflow_05_09_Puerto Rico.csv
21,111,72,000,Kentucky,Jefferson County,701225.0,641.0,589027.0,4022.0,108312.0,3848.0,75261.0,3280.0,12414.0,946.0,20637.0,1590.0,3886.0,545.0,Puerto Rico,-,,,,,,,,,,,46.0,56.0,,,,,Jefferson,,21_111,Puerto Rico,outflow_05_09_Puerto Rico.csv
21,157,72,000,Kentucky,Marshall County,30815.0,107.0,26900.0,710.0,3873.0,708.0,2146.0,562.0,845.0,249.0,882.0,319.0,42.0,48.0,Puerto Rico,-,,,,,,,,,,,12.0,20.0,,,,,Marshall,,21_157,Puerto Rico,outflow_05_09_Puerto Rico.csv
22,019,72,000,Louisiana,Calcasieu Parish,182473.0,328.0,145893.0,2341.0,35992.0,2361.0,25373.0,2032.0,5239.0,798.0,5380.0,974.0,588.0,293.0,Puerto Rico,-,,,,,,,,,,,56.0,69.0,,,,,Calcasieu Parish,,22_019,Puerto Rico,outflow_05_09_Puerto Rico.csv
22,051,72,000,Louisiana,Jefferson Parish,433996.0,502.0,365025.0,3783.0,67642.0,3683.0,36880.0,2676.0,20280.0,1827.0,10482.0,1206.0,1329.0,431.0,Puerto Rico,-,,,,,,,,,,,97.0,89.0,,,,,Jefferson Parish,,22_051,Puerto Rico,outflow_05_09_Puerto Rico.csv
22,055,72,000,Louisiana,Lafayette Parish,202493.0,302.0,169122.0,1826.0,32554.0,1759.0,19339.0,1579.0,9805.0,1130.0,3410.0,729.0,817.0,245.0,Puerto Rico,-,,,,,,,,,,,28.0,46.0,,,,,Lafayette Parish,,22_055,Puerto Rico,outflow_05_09_Puerto Rico.csv
22,057,72,000,Louisiana,Lafourche Parish,91760.0,254.0,82515.0,1321.0,9078.0,1315.0,5148.0,937.0,3379.0,740.0,551.0,254.0,167.0,118.0,Puerto Rico,-,,,,,,,,,,,48.0,75.0,,,,,Lafourche Parish,,22_057,Puerto Rico,outflow_05_09_Puerto Rico.csv
22,071,72,000,Louisiana,Orleans Parish,324298.0,510.0,245553.0,3633.0,77334.0,3596.0,41480.0,3166.0,15236.0,1600.0,20618.0,2060.0,1411.0,397.0,Puerto Rico,-,,,,,,,,,,,12.0,20.0,,,,,Orleans Parish,,22_071,Puerto Rico,outflow_05_09_Puerto Rico.csv
22,075,72,000,Louisiana,Plaquemines Parish,22329.0,119.0,18881.0,840.0,3401.0,827.0,1632.0,496.0,1058.0,438.0,711.0,351.0,47.0,54.0,Puerto Rico,-,,,,,,,,,,,28.0,43.0,,,,,Plaquemines Parish,,22_075,Puerto Rico,outflow_05_09_Puerto Rico.csv
22,103,72,000,Louisiana,St. Tammany Parish,222529.0,361.0,188546.0,2159.0,33350.0,2095.0,18932.0,1781.0,7447.0,913.0,6971.0,929.0,633.0,405.0,Puerto Rico,-,,,,,,,,,,,2.0,5.0,,,,,St. Tammany Parish,,22_103,Puerto Rico,outflow_05_09_Puerto Rico.csv
22,115,72,000,Louisiana,Vernon Parish,46591.0,136.0,34391.0,932.0,10698.0,905.0,4445.0,533.0,1182.0,246.0,5071.0,804.0,1502.0,431.0,Puerto Rico,-,,,,,,,,,,,58.0,88.0,,,,,Vernon Parish,,22_115,Puerto Rico,outflow_05_09_Puerto Rico.csv
23,003,72,000,Maine,Aroostook County,71369.0,96.0,62857.0,636.0,8291.0,621.0,5845.0,530.0,1101.0,300.0,1345.0,350.0,221.0,87.0,Puerto Rico,-,,,,,,,,,,,11.0,20.0,,,,,Aroostook,,23_003,Puerto Rico,outflow_05_09_Puerto Rico.csv
23,005,72,000,Maine,Cumberland County,273205.0,297.0,227986.0,2436.0,44066.0,2301.0,25892.0,1887.0,8561.0,1168.0,9613.0,932.0,1153.0,386.0,Puerto Rico,-,,,,,,,,,,,172.0,213.0,,,,,Cumberland,,23_005,Puerto Rico,outflow_05_09_Puerto Rico.csv
23,017,72,000,Maine,Oxford County,55963.0,146.0,50266.0,744.0,5650.0,747.0,3040.0,515.0,1556.0,390.0,1054.0,235.0,47.0,40.0,Puerto Rico,-,,,,,,,,,,,6.0,10.0,,,,,Oxford,,23_017,Puerto Rico,outflow_05_09_Puerto Rico.csv
24,003,72,000,Maryland,Anne Arundel County,506470.0,487.0,433574.0,2948.0,68744.0,2846.0,31936.0,1885.0,19617.0,2127.0,17191.0,1570.0,4152.0,696.0,Puerto Rico,-,,,,,,,,,,,132.0,118.0,,,,,Anne Arundel,,24_003,Puerto Rico,outflow_05_09_Puerto Rico.csv
