origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,municipio_county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,movers_within_puerto_rico_or_united_states1_estimate,origin_col_11_moe,movers_within_same_municipio_county_estimate,origin_col_13_moe,movers_from_different_municipio_or_county__same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,movers_from_elsewhere2_estimate,origin_col_19_moe,dest_state_name,dest_county_name,municipio_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,movers_within_puerto_rico_estimate,dest_col_27_moe,movers_within_same_municipio_estimate,dest_col_29_moe,movers_to_different_municipio_estimate,dest_col_31_moe,movers_to_united_states_estimate,dest_col_33_moe,movers_in_county_to_county_flow_estimate,dest_col_35_moe,dest_col_36,dest_col_37,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file
40,031,72,003,Oklahoma,Comanche County,121237.0,267.0,85810.0,1524.0,33732.0,1493.0,17021.0,1318.0,4367.0,722.0,12344.0,1037.0,1695.0,417.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,18.0,37.0,,,Comanche,Aguada Municipio,40_031,72_003,outflow_13_17_Puerto Rico.csv
42,077,72,003,Pennsylvania,Lehigh County,356524.0,388.0,306356.0,1926.0,47496.0,1997.0,29531.0,1896.0,10253.0,997.0,7712.0,958.0,2672.0,533.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,32.0,47.0,,,Lehigh,Aguada Municipio,42_077,72_003,outflow_13_17_Puerto Rico.csv
45,079,72,003,South Carolina,Richland County,400360.0,483.0,310600.0,3273.0,86958.0,3301.0,39589.0,2326.0,20412.0,1469.0,26957.0,1286.0,2802.0,673.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,8.0,17.0,,,Richland,Aguada Municipio,45_079,72_003,outflow_13_17_Puerto Rico.csv
48,029,72,003,Texas,Bexar County,1864753.0,1235.0,1539699.0,7148.0,310582.0,6755.0,221365.0,6227.0,48162.0,2275.0,41055.0,2466.0,14472.0,1732.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,25.0,41.0,,,Bexar,Aguada Municipio,48_029,72_003,outflow_13_17_Puerto Rico.csv
48,113,72,003,Texas,Dallas County,2515899.0,1525.0,2100011.0,7146.0,393757.0,6742.0,275432.0,6473.0,71851.0,3426.0,46474.0,1896.0,22131.0,2058.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,78.0,97.0,,,Dallas,Aguada Municipio,48_113,72_003,outflow_13_17_Puerto Rico.csv
48,201,72,003,Texas,Harris County,4458402.0,1933.0,3713057.0,10723.0,690355.0,11074.0,519319.0,9066.0,90464.0,4167.0,80572.0,4026.0,54990.0,3459.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,36.0,56.0,,,Harris,Aguada Municipio,48_201,72_003,outflow_13_17_Puerto Rico.csv
48,329,72,003,Texas,Midland County,156943.0,408.0,127877.0,2378.0,28060.0,2393.0,15641.0,1738.0,8000.0,1035.0,4419.0,1112.0,1006.0,498.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,25.0,38.0,,,Midland,Aguada Municipio,48_329,72_003,outflow_13_17_Puerto Rico.csv
72,005,72,003,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,87.0,88.0,,,Aguadilla Municipio,Aguada Municipio,72_005,72_003,outflow_13_17_Puerto Rico.csv
72,009,72,003,Puerto Rico,Aibonito Municipio,23707.0,108.0,22928.0,289.0,620.0,234.0,530.0,213.0,90.0,67.0,159.0,126.0,,,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,14.0,21.0,,,Aibonito Municipio,Aguada Municipio,72_009,72_003,outflow_13_17_Puerto Rico.csv
72,011,72,003,Puerto Rico,Añasco Municipio,27564.0,136.0,26751.0,311.0,661.0,254.0,482.0,220.0,179.0,108.0,152.0,122.0,,,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,1.0,3.0,,,Añasco Municipio,Aguada Municipio,72_011,72_003,outflow_13_17_Puerto Rico.csv
72,013,72,003,Puerto Rico,Arecibo Municipio,88711.0,193.0,82937.0,919.0,5196.0,848.0,2955.0,641.0,2241.0,598.0,548.0,236.0,30.0,38.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,9.0,19.0,,,Arecibo Municipio,Aguada Municipio,72_013,72_003,outflow_13_17_Puerto Rico.csv
72,019,72,003,Puerto Rico,Barranquitas Municipio,28927.0,145.0,27844.0,458.0,1006.0,441.0,728.0,408.0,278.0,164.0,77.0,120.0,,,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,7.0,15.0,,,Barranquitas Municipio,Aguada Municipio,72_019,72_003,outflow_13_17_Puerto Rico.csv
72,021,72,003,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,30.0,36.0,,,Bayamón Municipio,Aguada Municipio,72_021,72_003,outflow_13_17_Puerto Rico.csv
72,041,72,003,Puerto Rico,Cidra Municipio,40704.0,147.0,38325.0,567.0,2178.0,536.0,1489.0,478.0,689.0,243.0,201.0,140.0,,,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,1.0,2.0,,,Cidra Municipio,Aguada Municipio,72_041,72_003,outflow_13_17_Puerto Rico.csv
72,065,72,003,Puerto Rico,Hatillo Municipio,40734.0,134.0,40300.0,248.0,425.0,209.0,344.0,213.0,81.0,69.0,,,9.0,15.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,10.0,27.0,,,Hatillo Municipio,Aguada Municipio,72_065,72_003,outflow_13_17_Puerto Rico.csv
72,067,72,003,Puerto Rico,Hormigueros Municipio,16424.0,39.0,15068.0,342.0,1265.0,352.0,672.0,279.0,593.0,253.0,85.0,75.0,6.0,9.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,10.0,18.0,,,Hormigueros Municipio,Aguada Municipio,72_067,72_003,outflow_13_17_Puerto Rico.csv
72,075,72,003,Puerto Rico,Juana Díaz Municipio,47495.0,128.0,43433.0,686.0,3257.0,614.0,1648.0,415.0,1609.0,453.0,805.0,248.0,,,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,1.0,2.0,,,Juana Díaz Municipio,Aguada Municipio,72_075,72_003,outflow_13_17_Puerto Rico.csv
72,089,72,003,Puerto Rico,Luquillo Municipio,18851.0,66.0,17032.0,477.0,1353.0,460.0,473.0,292.0,880.0,375.0,419.0,216.0,47.0,63.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,1.0,6.0,,,Luquillo Municipio,Aguada Municipio,72_089,72_003,outflow_13_17_Puerto Rico.csv
72,091,72,003,Puerto Rico,Manatí Municipio,40371.0,129.0,37969.0,534.0,2070.0,507.0,1100.0,388.0,970.0,336.0,315.0,259.0,17.0,27.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,4.0,4.0,,,Manatí Municipio,Aguada Municipio,72_091,72_003,outflow_13_17_Puerto Rico.csv
72,093,72,003,Puerto Rico,Maricao Municipio,6136.0,265.0,5654.0,334.0,386.0,203.0,295.0,168.0,91.0,95.0,26.0,30.0,70.0,108.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,6.0,12.0,,,Maricao Municipio,Aguada Municipio,72_093,72_003,outflow_13_17_Puerto Rico.csv
72,097,72,003,Puerto Rico,Mayagüez Municipio,79021.0,222.0,69411.0,1123.0,8891.0,1122.0,5332.0,923.0,3559.0,682.0,596.0,290.0,123.0,95.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,57.0,49.0,,,Mayagüez Municipio,Aguada Municipio,72_097,72_003,outflow_13_17_Puerto Rico.csv
72,099,72,003,Puerto Rico,Moca Municipio,37464.0,111.0,34613.0,737.0,2536.0,665.0,1739.0,546.0,797.0,409.0,315.0,206.0,,,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,307.0,295.0,,,Moca Municipio,Aguada Municipio,72_099,72_003,outflow_13_17_Puerto Rico.csv
72,119,72,003,Puerto Rico,Río Grande Municipio,51234.0,145.0,46890.0,659.0,3916.0,635.0,1991.0,539.0,1925.0,446.0,420.0,204.0,8.0,14.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,15.0,35.0,,,Río Grande Municipio,Aguada Municipio,72_119,72_003,outflow_13_17_Puerto Rico.csv
72,125,72,003,Puerto Rico,San Germán Municipio,32632.0,121.0,29735.0,726.0,2572.0,691.0,1833.0,612.0,739.0,309.0,276.0,131.0,49.0,55.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,11.0,19.0,,,San Germán Municipio,Aguada Municipio,72_125,72_003,outflow_13_17_Puerto Rico.csv
72,127,72,003,Puerto Rico,San Juan Municipio,352108.0,361.0,318231.0,2006.0,30688.0,1873.0,20076.0,1574.0,10612.0,942.0,1949.0,383.0,1240.0,299.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,25.0,37.0,,,San Juan Municipio,Aguada Municipio,72_127,72_003,outflow_13_17_Puerto Rico.csv
72,131,72,003,Puerto Rico,San Sebastián Municipio,38784.0,121.0,37475.0,441.0,1129.0,416.0,720.0,334.0,409.0,240.0,165.0,153.0,15.0,24.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,3.0,5.0,,,San Sebastián Municipio,Aguada Municipio,72_131,72_003,outflow_13_17_Puerto Rico.csv
72,145,72,003,Puerto Rico,Vega Baja Municipio,54401.0,187.0,52832.0,495.0,1290.0,379.0,738.0,294.0,552.0,199.0,263.0,212.0,16.0,24.0,Puerto Rico,Aguada Municipio,39945.0,650.0,37443.0,407.0,1498.0,449.0,898.0,327.0,600.0,347.0,1004.0,485.0,1.0,2.0,,,Vega Baja Municipio,Aguada Municipio,72_145,72_003,outflow_13_17_Puerto Rico.csv
01,031,72,005,Alabama,Coffee County,50606.0,152.0,42188.0,961.0,8149.0,886.0,3367.0,683.0,2769.0,530.0,2013.0,438.0,269.0,151.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,10.0,17.0,,,Coffee,Aguadilla Municipio,01_031,72_005,outflow_13_17_Puerto Rico.csv
12,095,72,005,Florida,Orange County,1274727.0,1029.0,1034433.0,7254.0,219818.0,7001.0,133127.0,5567.0,49794.0,2855.0,36897.0,3512.0,20476.0,2015.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,11.0,18.0,,,Orange,Aguadilla Municipio,12_095,72_005,outflow_13_17_Puerto Rico.csv
12,099,72,005,Florida,Palm Beach County,1412446.0,926.0,1193610.0,4663.0,202003.0,4613.0,132445.0,4318.0,32404.0,1797.0,37154.0,2363.0,16833.0,1441.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,6.0,13.0,,,Palm Beach,Aguadilla Municipio,12_099,72_005,outflow_13_17_Puerto Rico.csv
12,101,72,005,Florida,Pasco County,493307.0,486.0,430564.0,2697.0,60615.0,2750.0,29293.0,1754.0,17795.0,1385.0,13527.0,1345.0,2128.0,387.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,102.0,147.0,,,Pasco,Aguadilla Municipio,12_101,72_005,outflow_13_17_Puerto Rico.csv
13,051,72,005,Georgia,Chatham County,281385.0,500.0,217847.0,2926.0,61033.0,2798.0,35455.0,2213.0,10212.0,901.0,15366.0,1966.0,2505.0,504.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,18.0,26.0,,,Chatham,Aguadilla Municipio,13_051,72_005,outflow_13_17_Puerto Rico.csv
13,063,72,005,Georgia,Clayton County,270151.0,481.0,216456.0,2719.0,52717.0,2667.0,24804.0,2162.0,20035.0,2037.0,7878.0,1425.0,978.0,259.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,7.0,12.0,,,Clayton,Aguadilla Municipio,13_063,72_005,outflow_13_17_Puerto Rico.csv
15,003,72,005,Hawaii,Honolulu County,977026.0,723.0,833972.0,3950.0,130597.0,3776.0,85989.0,3383.0,3231.0,554.0,41377.0,2039.0,12457.0,1153.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,37.0,60.0,,,Honolulu,Aguadilla Municipio,15_003,72_005,outflow_13_17_Puerto Rico.csv
25,005,72,005,Massachusetts,Bristol County,551693.0,460.0,488979.0,2799.0,60193.0,2594.0,38766.0,2030.0,13600.0,1441.0,7827.0,833.0,2521.0,548.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,2.0,10.0,,,Bristol,Aguadilla Municipio,25_005,72_005,outflow_13_17_Puerto Rico.csv
25,027,72,005,Massachusetts,Worcester County,809960.0,490.0,718173.0,2829.0,85870.0,2921.0,57714.0,2549.0,15818.0,1036.0,12338.0,1058.0,5917.0,738.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,38.0,61.0,,,Worcester,Aguadilla Municipio,25_027,72_005,outflow_13_17_Puerto Rico.csv
29,169,72,005,Missouri,Pulaski County,52446.0,179.0,31979.0,1150.0,18800.0,1093.0,4189.0,835.0,1422.0,382.0,13189.0,838.0,1667.0,440.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,14.0,31.0,,,Pulaski,Aguadilla Municipio,29_169,72_005,outflow_13_17_Puerto Rico.csv
32,003,72,005,Nevada,Clark County,2088437.0,878.0,1677092.0,6405.0,398142.0,6498.0,298775.0,5389.0,4613.0,658.0,94754.0,3256.0,13203.0,1187.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,62.0,73.0,,,Clark,Aguadilla Municipio,32_003,72_005,outflow_13_17_Puerto Rico.csv
33,011,72,005,New Hampshire,Hillsborough County,401696.0,424.0,340959.0,2717.0,57862.0,2624.0,35205.0,2010.0,7622.0,861.0,15035.0,1357.0,2875.0,639.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,80.0,88.0,,,Hillsborough,Aguadilla Municipio,33_011,72_005,outflow_13_17_Puerto Rico.csv
34,013,72,005,New Jersey,Essex County,790854.0,845.0,708151.0,3270.0,77084.0,2919.0,49706.0,2517.0,14496.0,1068.0,12882.0,1511.0,5619.0,679.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,4.0,8.0,,,Essex,Aguadilla Municipio,34_013,72_005,outflow_13_17_Puerto Rico.csv
36,047,72,005,New York,Kings County,2597231.0,1278.0,2354219.0,4816.0,218372.0,4517.0,144414.0,3661.0,44649.0,1866.0,29309.0,1386.0,24640.0,1353.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,48.0,71.0,,,Kings,Aguadilla Municipio,36_047,72_005,outflow_13_17_Puerto Rico.csv
36,071,72,005,New York,Orange County,373856.0,399.0,341442.0,2258.0,31698.0,2105.0,18811.0,1673.0,7816.0,1026.0,5071.0,771.0,716.0,199.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,40.0,65.0,,,Orange,Aguadilla Municipio,36_071,72_005,outflow_13_17_Puerto Rico.csv
36,081,72,005,New York,Queens County,2312818.0,1177.0,2114805.0,4468.0,173205.0,4064.0,110865.0,3688.0,44390.0,2150.0,17950.0,1258.0,24808.0,1650.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,13.0,19.0,,,Queens,Aguadilla Municipio,36_081,72_005,outflow_13_17_Puerto Rico.csv
37,051,72,005,North Carolina,Cumberland County,327463.0,407.0,258679.0,2597.0,64543.0,2638.0,34601.0,1867.0,7697.0,887.0,22245.0,1428.0,4241.0,546.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,47.0,73.0,,,Cumberland,Aguadilla Municipio,37_051,72_005,outflow_13_17_Puerto Rico.csv
39,049,72,005,Ohio,Franklin County,1236049.0,861.0,994959.0,5142.0,231018.0,5024.0,164706.0,4207.0,38289.0,1935.0,28023.0,2142.0,10072.0,1453.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,5.0,9.0,,,Franklin,Aguadilla Municipio,39_049,72_005,outflow_13_17_Puerto Rico.csv
42,011,72,005,Pennsylvania,Berks County,410786.0,381.0,358968.0,2644.0,50276.0,2539.0,34575.0,1956.0,10333.0,1095.0,5368.0,743.0,1542.0,365.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,44.0,57.0,,,Berks,Aguadilla Municipio,42_011,72_005,outflow_13_17_Puerto Rico.csv
42,049,72,005,Pennsylvania,Erie County,274908.0,300.0,232642.0,1860.0,41143.0,1823.0,29688.0,1548.0,5677.0,601.0,5778.0,671.0,1123.0,305.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,13.0,20.0,,,Erie,Aguadilla Municipio,42_049,72_005,outflow_13_17_Puerto Rico.csv
45,079,72,005,South Carolina,Richland County,400360.0,483.0,310600.0,3273.0,86958.0,3301.0,39589.0,2326.0,20412.0,1469.0,26957.0,1286.0,2802.0,673.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,6.0,11.0,,,Richland,Aguadilla Municipio,45_079,72_005,outflow_13_17_Puerto Rico.csv
47,125,72,005,Tennessee,Montgomery County,188850.0,371.0,146641.0,2572.0,40191.0,2509.0,21370.0,1677.0,3198.0,496.0,15623.0,1888.0,2018.0,449.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,104.0,165.0,,,Montgomery,Aguadilla Municipio,47_125,72_005,outflow_13_17_Puerto Rico.csv
48,029,72,005,Texas,Bexar County,1864753.0,1235.0,1539699.0,7148.0,310582.0,6755.0,221365.0,6227.0,48162.0,2275.0,41055.0,2466.0,14472.0,1732.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,50.0,67.0,,,Bexar,Aguadilla Municipio,48_029,72_005,outflow_13_17_Puerto Rico.csv
48,113,72,005,Texas,Dallas County,2515899.0,1525.0,2100011.0,7146.0,393757.0,6742.0,275432.0,6473.0,71851.0,3426.0,46474.0,1896.0,22131.0,2058.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,138.0,223.0,,,Dallas,Aguadilla Municipio,48_113,72_005,outflow_13_17_Puerto Rico.csv
72,003,72,005,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,70.0,48.0,,,Aguada Municipio,Aguadilla Municipio,72_003,72_005,outflow_13_17_Puerto Rico.csv
72,011,72,005,Puerto Rico,Añasco Municipio,27564.0,136.0,26751.0,311.0,661.0,254.0,482.0,220.0,179.0,108.0,152.0,122.0,,,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,34.0,50.0,,,Añasco Municipio,Aguadilla Municipio,72_011,72_005,outflow_13_17_Puerto Rico.csv
72,013,72,005,Puerto Rico,Arecibo Municipio,88711.0,193.0,82937.0,919.0,5196.0,848.0,2955.0,641.0,2241.0,598.0,548.0,236.0,30.0,38.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,87.0,96.0,,,Arecibo Municipio,Aguadilla Municipio,72_013,72_005,outflow_13_17_Puerto Rico.csv
72,021,72,005,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,6.0,12.0,,,Bayamón Municipio,Aguadilla Municipio,72_021,72_005,outflow_13_17_Puerto Rico.csv
72,025,72,005,Puerto Rico,Caguas Municipio,133177.0,216.0,118324.0,1619.0,13699.0,1549.0,9526.0,1272.0,4173.0,751.0,1095.0,419.0,59.0,45.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,2.0,4.0,,,Caguas Municipio,Aguadilla Municipio,72_025,72_005,outflow_13_17_Puerto Rico.csv
72,029,72,005,Puerto Rico,Canóvanas Municipio,46291.0,122.0,42517.0,892.0,3284.0,848.0,1444.0,462.0,1840.0,659.0,458.0,258.0,32.0,42.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,2.0,5.0,,,Canóvanas Municipio,Aguadilla Municipio,72_029,72_005,outflow_13_17_Puerto Rico.csv
72,031,72,005,Puerto Rico,Carolina Municipio,160298.0,278.0,143908.0,1516.0,14522.0,1433.0,8766.0,1157.0,5756.0,883.0,1340.0,326.0,528.0,233.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,46.0,50.0,,,Carolina Municipio,Aguadilla Municipio,72_031,72_005,outflow_13_17_Puerto Rico.csv
72,053,72,005,Puerto Rico,Fajardo Municipio,32751.0,108.0,28477.0,730.0,3591.0,726.0,2591.0,589.0,1000.0,396.0,619.0,243.0,64.0,58.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,8.0,18.0,,,Fajardo Municipio,Aguadilla Municipio,72_053,72_005,outflow_13_17_Puerto Rico.csv
72,057,72,005,Puerto Rico,Guayama Municipio,42236.0,153.0,38612.0,752.0,3294.0,735.0,1942.0,713.0,1352.0,445.0,330.0,235.0,,,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,11.0,20.0,,,Guayama Municipio,Aguadilla Municipio,72_057,72_005,outflow_13_17_Puerto Rico.csv
72,061,72,005,Puerto Rico,Guaynabo Municipio,90031.0,203.0,83001.0,1023.0,6120.0,892.0,2515.0,700.0,3605.0,688.0,709.0,289.0,201.0,121.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,21.0,35.0,,,Guaynabo Municipio,Aguadilla Municipio,72_061,72_005,outflow_13_17_Puerto Rico.csv
72,069,72,005,Puerto Rico,Humacao Municipio,54078.0,207.0,50489.0,726.0,3289.0,676.0,2171.0,550.0,1118.0,381.0,268.0,149.0,32.0,52.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,5.0,9.0,,,Humacao Municipio,Aguadilla Municipio,72_069,72_005,outflow_13_17_Puerto Rico.csv
72,071,72,005,Puerto Rico,Isabela Municipio,42925.0,129.0,41763.0,471.0,902.0,390.0,554.0,307.0,348.0,138.0,247.0,179.0,13.0,20.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,1.0,4.0,,,Isabela Municipio,Aguadilla Municipio,72_071,72_005,outflow_13_17_Puerto Rico.csv
72,075,72,005,Puerto Rico,Juana Díaz Municipio,47495.0,128.0,43433.0,686.0,3257.0,614.0,1648.0,415.0,1609.0,453.0,805.0,248.0,,,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,5.0,10.0,,,Juana Díaz Municipio,Aguadilla Municipio,72_075,72_005,outflow_13_17_Puerto Rico.csv
