Table with column headers in rows 2 through 4.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
Current Residence State Code,Current Residence FIPS Municipio/ County Code,Residence 1 Year Ago State Code,Residence 1 Year Ago FIPS Municipio Code,State of Current Residence,Municipio/County of Current Residence,Municipio/County of Current Residence,,,,,,,,,,,,,,State/U.S. Island Area/Foreign Region of Residence 1 Year Ago,Municipio of Residence 1 Year Ago,Municipio of Residence 1 Year Ago,,,,,,,,,,,,Movers in County-to-County Flow,
,,,,,,Population 1 Year and Over,,Nonmovers,,Movers within Puerto Rico or United States1,,Movers within Same Municipio/County,,"Movers from Different Municipio or County, Same State",,Movers from Different State,,Movers from Elsewhere2,,,,Population 1 Year and Over,,Nonmovers,,Movers within Puerto Rico,,Movers within Same Municipio,,Movers to Different Municipio,,Movers to United State,,,
,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE
025,013,072,007,Massachusetts,Hampden County,460250,439,401170,2693,55686,2456,41777,2120,6685,862,7224,946,3394,682,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,39,43
027,037,072,007,Minnesota,Dakota County,397369,409,345621,2469,49614,2431,26768,1760,16761,1391,6085,649,2134,549,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,177,283
027,053,072,007,Minnesota,Hennepin County,1155216,763,954663,3915,191690,3879,124132,3557,39041,1864,28517,1374,8863,787,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,18,29
036,005,072,007,New York,Bronx County,1377094,960,1209594,4943,152571,4518,101520,4123,37861,2001,13190,1444,14929,1393,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,6,11
039,035,072,007,Ohio,Cuyahoga County,1259163,713,1071913,3720,181529,3698,142823,3545,20832,1221,17874,1052,5721,650,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,101,112
039,049,072,007,Ohio,Franklin County,1165314,772,936903,4535,220729,4397,158589,3876,37434,2227,24706,1737,7682,899,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,77,121
045,079,072,007,South Carolina,Richland County,385401,502,300150,2994,83130,2893,40250,1850,19669,1543,23211,1469,2121,398,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,7,14
048,201,072,007,Texas,Harris County,4119266,1966,3383906,11496,696580,11125,535850,10557,86069,2939,74661,4089,38780,2365,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,30,46
048,473,072,007,Texas,Waller County,43338,148,37037,980,6240,943,2340,672,3417,587,483,203,61,44,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,6,11
072,005,072,007,Puerto Rico,Aguadilla Municipio,59302,220,54113,824,4360,707,2793,578,1567,412,688,299,141,91,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,1,3
072,019,072,007,Puerto Rico,Barranquitas Municipio,29725,164,29125,300,533,207,277,151,256,145,67,78,,,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,4,8
072,021,072,007,Puerto Rico,Bayamón Municipio,203000,250,187031,1296,14653,1172,7971,995,6682,771,1224,257,92,48,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,10,15
072,025,072,007,Puerto Rico,Caguas Municipio,140020,211,128808,1189,10219,1140,5844,862,4375,679,849,314,144,79,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,125,92
072,031,072,007,Puerto Rico,Carolina Municipio,172310,252,155948,1439,14455,1249,8685,1015,5770,822,1524,425,383,200,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,111,178
072,041,072,007,Puerto Rico,Cidra Municipio,42756,112,39057,720,3349,696,2475,618,874,264,333,158,17,26,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,28,37
072,061,072,007,Puerto Rico,Guaynabo Municipio,95954,178,89078,905,5649,852,2379,502,3270,692,911,314,316,237,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,57,90
072,063,072,007,Puerto Rico,Gurabo Municipio,45664,158,41813,747,3601,682,1629,510,1972,536,250,173,,,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,14,24
072,075,072,007,Puerto Rico,Juana Díaz Municipio,49905,163,47359,615,2064,510,1034,331,1030,341,465,235,17,27,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,2,6
072,085,072,007,Puerto Rico,Las Piedras Municipio,38269,155,34888,715,3188,635,1597,466,1591,465,193,165,,,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,35,58
072,105,072,007,Puerto Rico,Naranjito Municipio,29817,153,29043,436,519,330,307,205,212,196,137,139,118,189,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,35,57
072,113,072,007,Puerto Rico,Ponce Municipio,161221,217,145236,1148,13925,1133,10091,1022,3834,613,1824,487,236,166,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,11,18
072,127,072,007,Puerto Rico,San Juan Municipio,383291,362,338118,2156,39941,2119,25827,1499,14114,1379,3451,569,1781,361,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,114,99
072,135,072,007,Puerto Rico,Toa Alta Municipio,73571,189,70253,731,3167,681,1239,388,1928,615,137,122,14,22,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,4,11
072,149,072,007,Puerto Rico,Villalba Municipio,25203,108,23043,442,1929,439,1571,418,358,124,231,149,,,Puerto Rico,Aguas Buenas Municipio,29426,527,27726,246,919,370,367,209,552,256,781,427,1,4
001,031,072,009,Alabama,Coffee County,49864,206,41531,840,7867,803,3181,552,1892,546,2794,733,466,211,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,22,37
009,001,072,009,Connecticut,Fairfield County,916700,728,813588,3142,94927,2811,64120,2699,7783,984,23024,1596,8185,1067,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,24,38
009,003,072,009,Connecticut,Hartford County,886422,598,776000,3231,105283,3254,72374,2840,15527,1009,17382,1451,5139,719,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,37,42
012,127,072,009,Florida,Volusia County,491960,492,421054,3211,68939,3072,36936,1949,15009,1376,16994,1636,1967,513,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,20,31
017,163,072,009,Illinois,St. Clair County,265926,374,233472,2189,31190,2175,19334,1829,4365,746,7491,1114,1264,402,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,5,10
022,051,072,009,Louisiana,Jefferson Parish,428591,538,373368,2417,53126,2401,32432,2093,12681,1281,8013,967,2097,540,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,34,54
022,087,072,009,Louisiana,St. Bernard Parish,38092,156,32104,653,5886,634,3166,450,1983,367,737,232,102,56,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,16,25
025,023,072,009,Massachusetts,Plymouth County,492615,476,444619,2341,46252,2407,27485,2061,13731,1146,5036,722,1744,464,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,72,109
025,025,072,009,Massachusetts,Suffolk County,727684,562,574642,3390,139187,3154,78789,2591,31760,1509,28638,1538,13855,1324,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,40,61
036,005,072,009,New York,Bronx County,1377094,960,1209594,4943,152571,4518,101520,4123,37861,2001,13190,1444,14929,1393,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,81,78
042,101,072,009,Pennsylvania,Philadelphia County,1516924,905,1301016,5090,203299,5008,146703,4370,24396,1601,32200,1891,12609,1449,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,33,39
072,001,072,009,Puerto Rico,Adjuntas Municipio,19198,84,18210,293,842,251,700,234,142,97,146,92,,,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,2,4
072,011,072,009,Puerto Rico,Añasco Municipio,28830,114,27640,342,1032,306,696,307,336,157,158,108,,,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,9,14
072,019,072,009,Puerto Rico,Barranquitas Municipio,29725,164,29125,300,533,207,277,151,256,145,67,78,,,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,1,3
072,021,072,009,Puerto Rico,Bayamón Municipio,203000,250,187031,1296,14653,1172,7971,995,6682,771,1224,257,92,48,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,32,30
072,025,072,009,Puerto Rico,Caguas Municipio,140020,211,128808,1189,10219,1140,5844,862,4375,679,849,314,144,79,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,22,26
072,029,072,009,Puerto Rico,Canóvanas Municipio,46904,184,43026,739,3484,639,1554,442,1930,529,278,215,116,175,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,4,9
072,035,072,009,Puerto Rico,Cayey Municipio,47210,126,42782,838,4125,799,2702,699,1423,401,240,161,63,58,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,20,32
072,041,072,009,Puerto Rico,Cidra Municipio,42756,112,39057,720,3349,696,2475,618,874,264,333,158,17,26,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,71,82
072,043,072,009,Puerto Rico,Coamo Municipio,40002,163,37594,561,2257,567,1668,508,589,245,123,84,28,45,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,10,16
072,053,072,009,Puerto Rico,Fajardo Municipio,35896,104,31029,713,4190,688,2175,465,2015,468,598,252,79,76,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,14,30
072,057,072,009,Puerto Rico,Guayama Municipio,44100,169,40228,717,3428,600,2329,560,1099,336,444,309,,,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,3,5
072,063,072,009,Puerto Rico,Gurabo Municipio,45664,158,41813,747,3601,682,1629,510,1972,536,250,173,,,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,77,105
072,077,072,009,Puerto Rico,Juncos Municipio,39903,151,38777,362,1060,337,517,211,543,310,66,80,,,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,1,2
072,091,072,009,Puerto Rico,Manatí Municipio,42978,159,39659,814,2991,785,1852,503,1139,515,309,226,19,30,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,20,32
072,095,072,009,Puerto Rico,Maunabo Municipio,11838,91,10917,340,795,306,474,218,321,167,126,69,,,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,76,117
072,097,072,009,Puerto Rico,Mayagüez Municipio,86457,161,76979,904,8595,855,5014,712,3581,564,759,286,124,102,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,45,66
072,109,072,009,Puerto Rico,Patillas Municipio,18817,93,17340,391,1156,329,845,306,311,178,321,206,,,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,11,18
072,113,072,009,Puerto Rico,Ponce Municipio,161221,217,145236,1148,13925,1133,10091,1022,3834,613,1824,487,236,166,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,30,29
072,123,072,009,Puerto Rico,Salinas Municipio,30659,80,27810,609,2652,619,1644,550,1008,356,197,128,,,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,88,122
072,127,072,009,Puerto Rico,San Juan Municipio,383291,362,338118,2156,39941,2119,25827,1499,14114,1379,3451,569,1781,361,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,41,37
072,133,072,009,Puerto Rico,Santa Isabel Municipio,23041,86,21760,335,1107,320,654,242,453,230,166,162,8,12,Puerto Rico,Aibonito Municipio,26126,331,24584,219,1158,354,479,200,679,283,384,173,102,150
001,069,072,011,Alabama,Houston County,101010,124,87129,731,13660,706,8179,570,2622,412,2859,357,221,106,Puerto Rico,Añasco Municipio,29051,355,27640,342,1268,381,696,307,572,235,143,137,5,10
012,019,072,011,Florida,Clay County,190672,377,162624,2387,26926,2298,12544,1676,10183,1563,4199,964,1122,492,Puerto Rico,Añasco Municipio,29051,355,27640,342,1268,381,696,307,572,235,143,137,79,115
012,105,072,011,Florida,Polk County,601879,741,504041,4304,93891,3958,62436,3353,16449,1729,15006,1352,3947,777,Puerto Rico,Añasco Municipio,29051,355,27640,342,1268,381,696,307,572,235,143,137,32,49
036,055,072,011,New York,Monroe County,738533,508,629693,2685,104191,2812,78071,2437,14620,1202,11500,1109,4649,908,Puerto Rico,Añasco Municipio,29051,355,27640,342,1268,381,696,307,572,235,143,137,26,43
051,167,072,011,Virginia,Russell County,28367,102,25909,586,2457,582,1484,531,550,188,423,243,1,26,Puerto Rico,Añasco Municipio,29051,355,27640,342,1268,381,696,307,572,235,143,137,1,26
072,005,072,011,Puerto Rico,Aguadilla Municipio,59302,220,54113,824,4360,707,2793,578,1567,412,688,299,141,91,Puerto Rico,Añasco Municipio,29051,355,27640,342,1268,381,696,307,572,235,143,137,149,156
072,013,072,011,Puerto Rico,Arecibo Municipio,94324,206,87441,840,6439,830,4131,754,2308,452,423,210,21,25,Puerto Rico,Añasco Municipio,29051,355,27640,342,1268,381,696,307,572,235,143,137,43,34
072,027,072,011,Puerto Rico,Camuy Municipio,34448,123,33274,373,1070,342,669,298,401,212,82,57,22,36,Puerto Rico,Añasco Municipio,29051,355,27640,342,1268,381,696,307,572,235,143,137,2,4
072,029,072,011,Puerto Rico,Canóvanas Municipio,46904,184,43026,739,3484,639,1554,442,1930,529,278,215,116,175,Puerto Rico,Añasco Municipio,29051,355,27640,342,1268,381,696,307,572,235,143,137,1,2
072,039,072,011,Puerto Rico,Ciales Municipio,18311,88,17864,231,389,214,82,44,307,209,58,59,,,Puerto Rico,Añasco Municipio,29051,355,27640,342,1268,381,696,307,572,235,143,137,45,71
072,067,072,011,Puerto Rico,Hormigueros Municipio,16978,94,15823,417,1031,398,291,141,740,362,88,74,36,50,Puerto Rico,Añasco Municipio,29051,355,27640,342,1268,381,696,307,572,235,143,137,33,53
072,069,072,011,Puerto Rico,Humacao Municipio,57379,134,53747,658,3220,636,1608,412,1612,526,319,150,93,72,Puerto Rico,Añasco Municipio,29051,355,27640,342,1268,381,696,307,572,235,143,137,27,40
072,071,072,011,Puerto Rico,Isabela Municipio,44864,140,43745,317,766,239,471,212,295,137,311,183,42,56,Puerto Rico,Añasco Municipio,29051,355,27640,342,1268,381,696,307,572,235,143,137,18,30
072,097,072,011,Puerto Rico,Mayagüez Municipio,86457,161,76979,904,8595,855,5014,712,3581,564,759,286,124,102,Puerto Rico,Añasco Municipio,29051,355,27640,342,1268,381,696,307,572,235,143,137,145,88
072,099,072,011,Puerto Rico,Moca Municipio,39159,176,36243,754,2602,644,1826,561,776,339,292,264,22,36,Puerto Rico,Añasco Municipio,29051,355,27640,342,1268,381,696,307,572,235,143,137,49,43
072,113,072,011,Puerto Rico,Ponce Municipio,161221,217,145236,1148,13925,1133,10091,1022,3834,613,1824,487,236,166,Puerto Rico,Añasco Municipio,29051,355,27640,342,1268,381,696,307,572,235,143,137,8,10
072,127,072,011,Puerto Rico,San Juan Municipio,383291,362,338118,2156,39941,2119,25827,1499,14114,1379,3451,569,1781,361,Puerto Rico,Añasco Municipio,29051,355,27640,342,1268,381,696,307,572,235,143,137,25,39
072,131,072,011,Puerto Rico,San Sebastián Municipio,41482,117,38672,585,2234,602,1689,543,545,243,560,258,16,25,Puerto Rico,Añasco Municipio,29051,355,27640,342,1268,381,696,307,572,235,143,137,21,25
072,139,072,011,Puerto Rico,Trujillo Alto Municipio,72993,202,67222,809,5426,756,2822,602,2604,528,260,141,85,90,Puerto Rico,Añasco Municipio,29051,355,27640,342,1268,381,696,307,572,235,143,137,6,11
001,033,072,013,Alabama,Colbert County,54004,138,47116,763,6754,702,3686,588,2183,492,885,315,134,141,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,14,23
001,097,072,013,Alabama,Mobile County,408265,520,350179,2953,56804,2933,44962,2417,3923,602,7919,887,1282,391,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,76,117
006,029,072,013,California,Kern County,835972,761,671912,4519,160237,4515,118735,4419,31441,2202,10061,1418,3823,527,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,26,41
006,037,072,013,California,Los Angeles County,9777020,2063,8451700,14171,1258734,13557,1043118,12522,121153,3737,94463,3659,66586,2476,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,30,34
006,061,072,013,California,Placer County,352902,383,300402,2342,51268,2261,28600,2110,17255,1686,5413,865,1232,364,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,45,73
009,003,072,013,Connecticut,Hartford County,886422,598,776000,3231,105283,3254,72374,2840,15527,1009,17382,1451,5139,719,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,61,98
012,011,072,013,Florida,Broward County,1765201,944,1470865,6552,273441,6582,191553,5599,47901,3063,33987,1929,20895,1632,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,8,13
012,031,072,013,Florida,Duval County,861064,876,701541,5300,155152,5136,107536,4418,22667,2037,24949,1980,4371,937,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,13,21
012,081,072,013,Florida,Manatee County,326303,441,269742,2710,54073,2640,30891,2157,10825,1237,12357,1544,2488,786,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,31,46
012,086,072,013,Florida,Miami-Dade County,2520806,951,2190789,7513,291826,6945,233242,6259,28869,1855,29715,2013,38191,2497,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,10,16
012,095,072,013,Florida,Orange County,1161109,972,922905,6152,222321,5738,144101,4590,47288,2756,30932,2040,15883,1956,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,118,102
012,097,072,013,Florida,Osceola County,275739,579,235429,3296,37019,3159,20518,2196,10225,1401,6276,1321,3291,859,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,22,38
012,099,072,013,Florida,Palm Beach County,1325330,833,1126865,5469,186167,5078,125352,4902,27205,1876,33610,1895,12298,1459,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,65,83
012,101,072,013,Florida,Pasco County,463714,485,403476,2696,58595,2634,31962,2066,14675,1360,11958,1269,1643,313,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,9,14
012,103,072,013,Florida,Pinellas County,912042,558,769261,4304,137343,4302,90400,3484,21414,1718,25529,1930,5438,731,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,30,45
012,105,072,013,Florida,Polk County,601879,741,504041,4304,93891,3958,62436,3353,16449,1729,15006,1352,3947,777,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,31,49
012,111,072,013,Florida,St. Lucie County,278479,414,232470,3237,44595,3108,25541,2442,11646,1806,7408,1128,1414,628,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,14,23
013,063,072,013,Georgia,Clayton County,258645,504,204678,2997,53010,3013,26107,2375,19068,1841,7835,1245,957,350,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,8,15
017,097,072,013,Illinois,Lake County,694104,547,606479,2689,83918,2586,49098,2896,13922,1269,20898,1546,3707,484,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,34,79
025,027,072,013,Massachusetts,Worcester County,793413,604,698249,3374,90962,3426,63636,2933,14960,1207,12366,1081,4202,611,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,6,9
027,053,072,013,Minnesota,Hennepin County,1155216,763,954663,3915,191690,3879,124132,3557,39041,1864,28517,1374,8863,787,Puerto Rico,Arecibo Municipio,94761,839,87441,840,5287,779,4131,754,1156,300,2033,541,6,11
